,Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Employment Labor Force,Poverty Rate,Brand,Store Number,Store Name,Ownership Type,Street Address,City,State/Province,Country,Postcode,Phone Number,Timezone,Longitude,Latitude,Employment_PCT,Recommended,Another_Store_Present
29774,76055,2857.0,40.4,48142.0,23409.0,527.0,1346.0,18.445922296114805,,,,,,,,,,,,,,47.11235561778089,Y,0
29777,76060,6994.0,41.0,74375.0,31132.0,621.0,3884.0,8.879039176436946,,,,,,,,,,,,,,55.53331426937375,Y,0
29786,76064,1550.0,37.4,77500.0,28058.0,53.0,795.0,3.4193548387096775,,,,,,,,,,,,,,51.29032258064516,Y,0
29788,76066,3628.0,41.1,80088.0,29608.0,252.0,1836.0,6.945975744211687,,,,,,,,,,,,,,50.606394707828,Y,0
29791,76071,3683.0,40.3,63750.0,27265.0,294.0,1731.0,7.982622861797448,,,,,,,,,,,,,,46.99972848221559,Y,0
29792,76073,5409.0,40.8,54109.0,26914.0,349.0,2733.0,6.452209280828249,,,,,,,,,,,,,,50.52689961175818,Y,0
29794,76078,8959.0,33.0,64280.0,24413.0,740.0,4604.0,8.259850429735462,,,,,,,,,,,,,,51.38966402500279,Y,0
29795,76082,18598.0,38.4,58255.0,24820.0,2231.0,9498.0,11.995913539090225,,,,,,,,,,,,,,51.070007527691146,Y,0
29797,76085,8061.0,41.1,60291.0,27043.0,1280.0,4113.0,15.878923210519787,,,,,,,,,,,,,,51.023446222553034,Y,0
29801,76088,12097.0,40.0,64093.0,29878.0,1069.0,6186.0,8.836901711168059,,,,,,,,,,,,,,51.13664544928495,Y,0
29852,76140,27671.0,31.6,50739.0,19906.0,5977.0,12896.0,21.600231289075204,,,,,,,,,,,,,,46.604748653825304,Y,0
29877,76225,3377.0,39.5,62554.0,25862.0,421.0,1696.0,12.466686408054485,,,,,,,,,,,,,,50.22209061297009,Y,0
29882,76230,9827.0,40.8,43390.0,23679.0,1335.0,4607.0,13.585020860893456,,,,,,,,,,,,,,46.88104202706828,Y,0
29883,76233,3334.0,38.4,63697.0,26925.0,253.0,1738.0,7.588482303539292,,,,,,,,,,,,,,52.129574085182966,Y,0
29885,76238,397.0,40.9,57583.0,29099.0,36.0,206.0,9.06801007556675,,,,,,,,,,,,,,51.88916876574307,Y,0
29891,76247,12283.0,36.0,77968.0,27492.0,762.0,6678.0,6.203696165431897,,,,,,,,,,,,,,54.36782544980868,Y,0
29895,76249,6777.0,35.9,75250.0,30066.0,229.0,3772.0,3.3790762874428215,,,,,,,,,,,,,,55.65884609709311,Y,0
29896,76250,936.0,39.6,84545.0,31910.0,6.0,522.0,0.6410256410256411,,,,,,,,,,,,,,55.76923076923077,Y,0
29898,76252,3092.0,38.1,62054.0,31287.0,325.0,1702.0,10.510996119016818,,,,,,,,,,,,,,55.04527813712807,Y,0
29901,76258,6022.0,40.3,53438.0,25417.0,555.0,3142.0,9.216207240119562,,,,,,,,,,,,,,52.175357024244434,Y,0
29902,76259,4831.0,38.7,76021.0,26987.0,233.0,2503.0,4.823018008693852,,,,,,,,,,,,,,51.81121920927344,Y,0
29906,76264,1259.0,42.1,49650.0,31507.0,54.0,673.0,4.289118347895155,,,,,,,,,,,,,,53.45512311358221,Y,0
29908,76266,14729.0,34.0,63416.0,25588.0,1701.0,7608.0,11.548645529228054,,,,,,,,,,,,,,51.65320116776427,Y,0
29911,76271,1310.0,39.2,47981.0,22275.0,104.0,695.0,7.938931297709924,,,,,,,,,,,,,,53.05343511450382,Y,0
29912,76272,4980.0,44.1,52763.0,24149.0,479.0,2553.0,9.61847389558233,,,,,,,,,,,,,,51.265060240963855,Y,0
29913,76273,8562.0,43.9,44190.0,22947.0,1317.0,4171.0,15.381920112123336,,,,,,,,,,,,,,48.71525344545667,Y,0
29915,76302,13126.0,32.6,44066.0,23155.0,2868.0,6085.0,21.849763827517904,,,,,,,,,,,,,,46.358372695413685,Y,0
29917,76306,15200.0,35.3,41765.0,20886.0,2654.0,7300.0,17.460526315789473,,,,,,,,,,,,,,48.026315789473685,Y,0
29921,76310,18492.0,37.2,63646.0,27924.0,1886.0,9928.0,10.199004975124378,,,,,,,,,,,,,,53.688081332468094,Y,0
29924,76354,11256.0,37.1,49031.0,23478.0,1023.0,5474.0,9.088486140724946,,,,,,,,,,,,,,48.6318407960199,Y,0
29930,76366,2298.0,43.4,59732.0,30445.0,323.0,1120.0,14.055700609225413,,,,,,,,,,,,,,48.738033072236725,Y,0
29937,76377,787.0,41.3,48750.0,22710.0,54.0,405.0,6.861499364675985,,,,,,,,,,,,,,51.46124523506989,Y,0
29938,76379,715.0,37.5,46667.0,20257.0,53.0,360.0,7.4125874125874125,,,,,,,,,,,,,,50.34965034965035,Y,0
29940,76384,12748.0,37.9,41050.0,20304.0,2615.0,5988.0,20.513021650454974,,,,,,,,,,,,,,46.9720740508315,Y,0
29942,76389,1332.0,41.1,58906.0,24096.0,192.0,657.0,14.414414414414415,,,,,,,,,,,,,,49.32432432432432,Y,0
29946,76426,10901.0,38.8,52328.0,23192.0,1502.0,5057.0,13.7785524263829,,,,,,,,,,,,,,46.39023942757545,Y,0
29949,76430,2721.0,40.9,51105.0,24037.0,418.0,1285.0,15.361999264976111,,,,,,,,,,,,,,47.22528482175671,Y,0
29950,76431,3525.0,43.1,51941.0,22797.0,657.0,1740.0,18.638297872340427,,,,,,,,,,,,,,49.361702127659576,Y,0
29963,76450,13652.0,43.1,49066.0,30022.0,1913.0,6784.0,14.01259888661002,,,,,,,,,,,,,,49.69235276882508,Y,0
29967,76455,995.0,38.8,42500.0,20309.0,220.0,474.0,22.110552763819097,,,,,,,,,,,,,,47.63819095477387,Y,0
29972,76462,3221.0,37.7,59375.0,31063.0,409.0,1495.0,12.697919900651971,,,,,,,,,,,,,,46.41415709407016,Y,0
29979,76472,1282.0,44.0,41935.0,21947.0,40.0,595.0,3.1201248049921997,,,,,,,,,,,,,,46.41185647425897,Y,0
29982,76476,2789.0,37.1,62974.0,26321.0,285.0,1396.0,10.218716385801363,,,,,,,,,,,,,,50.053782717820006,Y,0
30003,76524,3494.0,34.1,54783.0,21970.0,480.0,1740.0,13.737836290784202,,,,,,,,,,,,,,49.79965655409273,Y,0
30005,76527,3965.0,35.5,44977.0,25734.0,450.0,2030.0,11.349306431273645,,,,,,,,,,,,,,51.19798234552333,Y,0
30009,76534,2185.0,38.5,49375.0,23717.0,294.0,1011.0,13.45537757437071,,,,,,,,,,,,,,46.2700228832952,Y,0
30010,76537,4075.0,31.3,54479.0,25003.0,384.0,2296.0,9.423312883435583,,,,,,,,,,,,,,56.34355828220859,Y,0
30012,76539,8042.0,38.3,56696.0,25117.0,821.0,3871.0,10.208903257896045,,,,,,,,,,,,,,48.13479234021388,Y,0
30025,76561,1040.0,39.3,53750.0,25003.0,99.0,612.0,9.51923076923077,,,,,,,,,,,,,,58.84615384615385,Y,0
30029,76569,1943.0,38.2,57955.0,22548.0,147.0,956.0,7.565620174987133,,,,,,,,,,,,,,49.2022645393721,Y,0
30033,76574,18037.0,39.1,45011.0,21691.0,2800.0,9396.0,15.523645839108498,,,,,,,,,,,,,,52.092920108665524,Y,0
30034,76577,3349.0,44.1,45855.0,23799.0,192.0,1636.0,5.733054643177068,,,,,,,,,,,,,,48.850403105404595,Y,0
30035,76578,1709.0,40.6,57857.0,23559.0,139.0,857.0,8.133411351667641,,,,,,,,,,,,,,50.146284376828554,Y,0
30036,76579,4628.0,36.8,63942.0,24949.0,331.0,2475.0,7.152117545375972,,,,,,,,,,,,,,53.478824546240276,Y,0
30042,76622,1161.0,43.3,42231.0,22105.0,130.0,573.0,11.19724375538329,,,,,,,,,,,,,,49.354005167958654,Y,0
30044,76624,2150.0,38.9,49863.0,22496.0,178.0,1139.0,8.279069767441861,,,,,,,,,,,,,,52.97674418604651,Y,0
30045,76626,1841.0,38.3,49364.0,21431.0,214.0,893.0,11.62411732753938,,,,,,,,,,,,,,48.50624660510592,Y,0
30050,76631,516.0,43.7,66964.0,28599.0,17.0,291.0,3.294573643410853,,,,,,,,,,,,,,56.395348837209305,Y,0
30052,76633,6072.0,38.7,68618.0,29908.0,607.0,3130.0,9.996706192358367,,,,,,,,,,,,,,51.54808959156785,Y,0
30057,76638,3083.0,41.2,77679.0,36692.0,227.0,1593.0,7.362958157638664,,,,,,,,,,,,,,51.67045085955238,Y,0
30060,76641,1724.0,39.3,40238.0,18869.0,412.0,826.0,23.897911832946637,,,,,,,,,,,,,,47.911832946635734,Y,0
30062,76643,13724.0,37.2,66898.0,27626.0,938.0,7598.0,6.834742057709123,,,,,,,,,,,,,,55.362867968522295,Y,0
30067,76651,3247.0,40.2,50457.0,23501.0,377.0,1566.0,11.610717585463505,,,,,,,,,,,,,,48.22913458577148,Y,0
30071,76655,9000.0,40.0,75104.0,30492.0,425.0,4624.0,4.722222222222222,,,,,,,,,,,,,,51.37777777777778,Y,0
30073,76657,8970.0,37.6,62058.0,29185.0,882.0,4250.0,9.832775919732441,,,,,,,,,,,,,,47.38015607580825,Y,0
30080,76670,1268.0,43.5,49667.0,22787.0,179.0,670.0,14.116719242902208,,,,,,,,,,,,,,52.8391167192429,Y,0
30083,76676,409.0,39.0,41333.0,20503.0,83.0,219.0,20.293398533007334,,,,,,,,,,,,,,53.54523227383863,Y,0
30086,76680,396.0,33.0,55956.0,18244.0,0.0,218.0,0.0,,,,,,,,,,,,,,55.05050505050505,Y,0
30092,76689,3721.0,37.8,49722.0,23895.0,342.0,1823.0,9.191077667293738,,,,,,,,,,,,,,48.99220639613007,Y,0
30094,76691,6165.0,41.7,50000.0,24423.0,813.0,3410.0,13.187347931873479,,,,,,,,,,,,,,55.31224655312246,Y,0
30102,76708,26028.0,32.7,40477.0,20000.0,5586.0,13162.0,21.461502996772705,,,,,,,,,,,,,,50.568618410942065,Y,0
30136,76861,2282.0,41.9,50938.0,23882.0,258.0,1133.0,11.30587204206836,,,,,,,,,,,,,,49.64943032427695,Y,0
30147,76875,655.0,41.8,41146.0,22378.0,82.0,304.0,12.51908396946565,,,,,,,,,,,,,,46.412213740458014,Y,0
30160,76905,12582.0,32.5,50674.0,19745.0,2148.0,6139.0,17.072007629947546,,,,,,,,,,,,,,48.791924972182485,Y,0
30163,76932,3571.0,33.9,59792.0,28303.0,371.0,1773.0,10.389246709605153,,,,,,,,,,,,,,49.649957994959394,Y,0
30165,76934,1462.0,42.9,45217.0,18493.0,208.0,696.0,14.227086183310533,,,,,,,,,,,,,,47.60601915184679,Y,0
30167,76936,3268.0,35.4,50602.0,24598.0,749.0,1537.0,22.91921664626683,,,,,,,,,,,,,,47.03182374541004,Y,0
30171,76941,1436.0,40.7,47159.0,28497.0,106.0,747.0,7.381615598885793,,,,,,,,,,,,,,52.01949860724234,Y,0
30172,76943,3719.0,40.0,49643.0,22163.0,575.0,1914.0,15.461145469212154,,,,,,,,,,,,,,51.46544770099489,Y,0
30176,76951,1358.0,39.8,50543.0,20157.0,199.0,653.0,14.653902798232695,,,,,,,,,,,,,,48.08541973490427,Y,0
30272,77043,23396.0,35.0,54359.0,27912.0,4363.0,12887.0,18.64848692084117,,,,,,,,,,,,,,55.08206531030945,Y,0
30280,77050,4188.0,33.0,44327.0,20005.0,882.0,1941.0,21.060171919770774,,,,,,,,,,,,,,46.34670487106017,Y,0
30316,77068,10306.0,39.4,67945.0,35908.0,1206.0,5890.0,11.70192121094508,,,,,,,,,,,,,,57.15117407335533,Y,0
30376,77303,16929.0,35.2,45599.0,19357.0,2923.0,8719.0,17.266229546931303,,,,,,,,,,,,,,51.50333746824975,Y,0
30394,67356,2929.0,40.7,40455.0,31444.0,398.0,1429.0,13.588255377261865,,,,,,,,,,,,,,48.78798224650051,Y,0
30395,67357,12832.0,40.3,40610.0,20616.0,2071.0,6547.0,16.1393391521197,,,,,,,,,,,,,,51.02088528678304,Y,0
30403,67410,10393.0,40.7,51416.0,24209.0,1036.0,5148.0,9.968247859135957,,,,,,,,,,,,,,49.53333974790725,Y,0
30404,67416,1325.0,42.8,59821.0,28946.0,154.0,730.0,11.622641509433961,,,,,,,,,,,,,,55.094339622641506,Y,0
30407,67420,4739.0,39.7,48583.0,26796.0,465.0,2559.0,9.812196665963283,,,,,,,,,,,,,,53.99873391010762,Y,0
30408,67422,1299.0,41.8,57414.0,27541.0,52.0,668.0,4.003079291762894,,,,,,,,,,,,,,51.42417244033872,Y,0
30410,67425,804.0,40.3,57804.0,33130.0,80.0,442.0,9.950248756218905,,,,,,,,,,,,,,54.975124378109456,Y,0
30411,67427,474.0,42.3,44722.0,23220.0,37.0,249.0,7.805907172995781,,,,,,,,,,,,,,52.53164556962025,Y,0
30412,67428,1667.0,38.8,53500.0,28178.0,140.0,1005.0,8.398320335932814,,,,,,,,,,,,,,60.2879424115177,Y,0
30414,67431,2580.0,41.9,54276.0,28000.0,181.0,1335.0,7.015503875968992,,,,,,,,,,,,,,51.74418604651163,Y,0
30418,67438,378.0,42.6,53375.0,19867.0,17.0,207.0,4.497354497354498,,,,,,,,,,,,,,54.76190476190476,Y,0
30425,67446,543.0,44.2,44063.0,25555.0,55.0,283.0,10.128913443830571,,,,,,,,,,,,,,52.117863720073665,Y,0
30430,67451,921.0,42.3,47500.0,24170.0,92.0,505.0,9.98914223669924,,,,,,,,,,,,,,54.83170466883822,Y,0
30434,67456,4810.0,40.4,53529.0,24679.0,371.0,2521.0,7.713097713097713,,,,,,,,,,,,,,52.41164241164241,Y,0
30436,67458,421.0,34.0,85119.0,35431.0,20.0,269.0,4.750593824228028,,,,,,,,,,,,,,63.895486935866984,Y,0
30438,67460,15441.0,40.1,56663.0,28795.0,1104.0,8366.0,7.149795997668544,,,,,,,,,,,,,,54.18042872870928,Y,0
30441,67467,2803.0,41.2,55000.0,24748.0,294.0,1432.0,10.48876204067071,,,,,,,,,,,,,,51.08811987156618,Y,0
30442,67468,212.0,34.4,51875.0,43347.0,27.0,116.0,12.735849056603774,,,,,,,,,,,,,,54.716981132075475,Y,0
30443,67470,539.0,44.1,58365.0,21599.0,40.0,267.0,7.421150278293135,,,,,,,,,,,,,,49.53617810760668,Y,0
30448,67480,1823.0,38.3,50054.0,23710.0,148.0,966.0,8.11848601206802,,,,,,,,,,,,,,52.98957761930883,Y,0
30452,67484,984.0,36.6,57656.0,25776.0,156.0,527.0,15.853658536585366,,,,,,,,,,,,,,53.55691056910569,Y,0
30454,67487,1390.0,39.9,61667.0,22373.0,121.0,691.0,8.70503597122302,,,,,,,,,,,,,,49.71223021582734,Y,0
30457,67492,125.0,42.2,48750.0,21953.0,9.0,70.0,7.2,,,,,,,,,,,,,,56.0,Y,0
30470,67520,373.0,41.1,51875.0,24817.0,62.0,180.0,16.621983914209114,,,,,,,,,,,,,,48.257372654155496,Y,0
30472,67522,2186.0,38.4,52991.0,21331.0,157.0,1010.0,7.182067703568161,,,,,,,,,,,,,,46.20311070448307,Y,0
30476,67526,2929.0,39.6,50417.0,26271.0,423.0,1637.0,14.441789006486855,,,,,,,,,,,,,,55.88938204165244,Y,0
30478,67530,19576.0,39.1,43352.0,26179.0,2883.0,10420.0,14.727217000408663,,,,,,,,,,,,,,53.22844299141806,Y,0
30479,67543,1875.0,43.7,48155.0,27590.0,133.0,1094.0,7.093333333333334,,,,,,,,,,,,,,58.346666666666664,Y,0
30480,67544,3175.0,38.4,42721.0,20861.0,309.0,1487.0,9.73228346456693,,,,,,,,,,,,,,46.83464566929134,Y,0
30481,67545,265.0,43.7,60208.0,24917.0,17.0,140.0,6.415094339622642,,,,,,,,,,,,,,52.83018867924528,Y,0
30485,67550,5909.0,42.2,43732.0,22657.0,240.0,2935.0,4.0616009477068875,,,,,,,,,,,,,,49.66999492299882,Y,0
30488,67554,4231.0,38.0,45131.0,22469.0,765.0,2089.0,18.080831954620656,,,,,,,,,,,,,,49.37367052706216,Y,0
30490,67557,662.0,34.1,47143.0,23873.0,109.0,345.0,16.46525679758308,,,,,,,,,,,,,,52.11480362537765,Y,0
30493,67561,1630.0,32.1,42500.0,20192.0,321.0,779.0,19.69325153374233,,,,,,,,,,,,,,47.79141104294479,Y,0
30500,67570,1647.0,37.4,53125.0,23437.0,177.0,857.0,10.746812386156648,,,,,,,,,,,,,,52.03400121432908,Y,0
30502,67573,152.0,32.8,53750.0,24305.0,18.0,88.0,11.842105263157896,,,,,,,,,,,,,,57.89473684210526,Y,0
30504,67575,405.0,39.9,44412.0,24307.0,24.0,225.0,5.925925925925926,,,,,,,,,,,,,,55.55555555555556,Y,0
30505,67576,1857.0,40.3,45216.0,23067.0,253.0,968.0,13.62412493268713,,,,,,,,,,,,,,52.127086698976846,Y,0
30507,67579,3160.0,34.9,50550.0,25023.0,301.0,1580.0,9.525316455696203,,,,,,,,,,,,,,50.0,Y,0
30521,67632,309.0,43.6,42656.0,18790.0,36.0,159.0,11.650485436893204,,,,,,,,,,,,,,51.45631067961165,Y,0
30522,67634,260.0,42.0,52841.0,22546.0,34.0,143.0,13.076923076923077,,,,,,,,,,,,,,55.0,Y,0
30524,67637,2437.0,42.0,48892.0,25398.0,211.0,1368.0,8.658186294624539,,,,,,,,,,,,,,56.13459171112023,Y,0
30527,67640,552.0,38.0,46429.0,51628.0,25.0,327.0,4.528985507246377,,,,,,,,,,,,,,59.23913043478261,Y,0
30530,67644,224.0,43.7,45000.0,22612.0,43.0,117.0,19.196428571428573,,,,,,,,,,,,,,52.232142857142854,Y,0
30533,67647,312.0,35.4,45278.0,20719.0,61.0,157.0,19.55128205128205,,,,,,,,,,,,,,50.32051282051282,Y,0
30536,67650,273.0,40.2,49028.0,19352.0,48.0,156.0,17.582417582417584,,,,,,,,,,,,,,57.142857142857146,Y,0
30539,67654,4283.0,43.0,43520.0,21085.0,288.0,1999.0,6.724258697174878,,,,,,,,,,,,,,46.67289283212701,Y,0
30549,67667,222.0,38.3,48333.0,23935.0,3.0,131.0,1.3513513513513513,,,,,,,,,,,,,,59.009009009009006,Y,0
30550,67669,1773.0,40.4,40938.0,22566.0,454.0,888.0,25.606316976875352,,,,,,,,,,,,,,50.08460236886633,Y,0
30551,67671,1606.0,41.3,47500.0,24989.0,160.0,835.0,9.962640099626402,,,,,,,,,,,,,,51.99252801992528,Y,0
30576,67752,1446.0,41.8,44688.0,25417.0,119.0,714.0,8.229598893499308,,,,,,,,,,,,,,49.37759336099585,Y,0
30580,67758,1019.0,43.7,45682.0,26404.0,74.0,499.0,7.262021589793916,,,,,,,,,,,,,,48.969578017664375,Y,0
30581,67761,267.0,34.7,54583.0,23977.0,55.0,132.0,20.59925093632959,,,,,,,,,,,,,,49.438202247191015,Y,0
30585,67831,1275.0,41.6,46875.0,26791.0,135.0,629.0,10.588235294117647,,,,,,,,,,,,,,49.333333333333336,Y,0
30586,67834,1190.0,34.6,60976.0,23997.0,118.0,581.0,9.915966386554622,,,,,,,,,,,,,,48.8235294117647,Y,0
30587,67835,3105.0,33.4,52188.0,22510.0,425.0,1607.0,13.687600644122384,,,,,,,,,,,,,,51.75523349436393,Y,0
30588,67836,109.0,37.5,44107.0,22481.0,5.0,73.0,4.587155963302752,,,,,,,,,,,,,,66.97247706422019,Y,0
30590,67838,938.0,41.4,48958.0,18776.0,109.0,492.0,11.620469083155651,,,,,,,,,,,,,,52.45202558635395,Y,0
30593,67841,410.0,40.5,61146.0,24738.0,16.0,190.0,3.902439024390244,,,,,,,,,,,,,,46.34146341463415,Y,0
30594,67842,597.0,41.8,54500.0,27431.0,120.0,335.0,20.100502512562816,,,,,,,,,,,,,,56.11390284757119,Y,0
30598,67849,486.0,43.0,63214.0,26015.0,24.0,247.0,4.938271604938271,,,,,,,,,,,,,,50.82304526748971,Y,0
30601,67853,1004.0,34.9,63750.0,29211.0,158.0,590.0,15.737051792828685,,,,,,,,,,,,,,58.764940239043824,Y,0
30603,67855,1988.0,33.5,46645.0,20720.0,87.0,1002.0,4.3762575452716295,,,,,,,,,,,,,,50.40241448692153,Y,0
30606,67860,2848.0,35.9,53750.0,23981.0,273.0,1382.0,9.585674157303371,,,,,,,,,,,,,,48.5252808988764,Y,0
30607,67861,1884.0,41.1,49583.0,22499.0,217.0,1002.0,11.518046709129512,,,,,,,,,,,,,,53.18471337579618,Y,0
30609,67863,375.0,34.4,91375.0,35717.0,0.0,197.0,0.0,,,,,,,,,,,,,,52.53333333333333,Y,0
30610,67864,2217.0,40.8,54650.0,23008.0,133.0,1093.0,5.999097880018042,,,,,,,,,,,,,,49.300857013982856,Y,0
30612,67867,1596.0,36.0,56250.0,25798.0,83.0,780.0,5.200501253132832,,,,,,,,,,,,,,48.87218045112782,Y,0
30614,67869,1532.0,33.8,49297.0,20561.0,199.0,820.0,12.989556135770234,,,,,,,,,,,,,,53.52480417754569,Y,0
30615,67870,1787.0,37.6,49046.0,23841.0,246.0,901.0,13.766088416340235,,,,,,,,,,,,,,50.41969781757135,Y,0
30616,67871,5027.0,42.4,50685.0,25832.0,546.0,2526.0,10.861348716928585,,,,,,,,,,,,,,50.24865725084543,Y,0
30618,67877,2108.0,36.6,58250.0,25765.0,162.0,1129.0,7.685009487666034,,,,,,,,,,,,,,53.557874762808346,Y,0
30619,67878,2431.0,37.2,47000.0,24933.0,257.0,1306.0,10.571781160016455,,,,,,,,,,,,,,53.7227478403949,Y,0
30621,67880,8039.0,33.1,53169.0,26096.0,1025.0,4054.0,12.750342082348551,,,,,,,,,,,,,,50.42915785545466,Y,0
30622,67882,382.0,43.5,54500.0,24858.0,8.0,199.0,2.094240837696335,,,,,,,,,,,,,,52.09424083769633,Y,0
30624,67950,2629.0,39.1,45759.0,21487.0,313.0,1236.0,11.905667554203118,,,,,,,,,,,,,,47.01407379231647,Y,0
30625,67951,4827.0,34.5,54784.0,25425.0,771.0,2417.0,15.972653822249844,,,,,,,,,,,,,,50.07250880464056,Y,0
30628,67954,522.0,43.8,48393.0,29958.0,67.0,292.0,12.835249042145595,,,,,,,,,,,,,,55.93869731800766,Y,0
30629,68001,94.0,33.4,84375.0,32141.0,3.0,65.0,3.1914893617021276,,,,,,,,,,,,,,69.14893617021276,Y,0
30630,68002,1859.0,42.1,65648.0,28519.0,93.0,1077.0,5.002689618074234,,,,,,,,,,,,,,57.934373318988705,Y,0
30631,68003,4368.0,40.8,61212.0,33785.0,363.0,2507.0,8.31043956043956,,,,,,,,,,,,,,57.39468864468864,Y,0
30642,68019,511.0,44.2,54643.0,22738.0,42.0,262.0,8.219178082191782,,,,,,,,,,,,,,51.2720156555773,Y,0
30647,68028,11303.0,34.6,87034.0,31800.0,378.0,6124.0,3.3442448907369724,,,,,,,,,,,,,,54.18030611342122,Y,0
30649,68030,799.0,39.7,56563.0,24666.0,83.0,451.0,10.387984981226532,,,,,,,,,,,,,,56.44555694618273,Y,0
30654,68037,2072.0,42.7,52292.0,30363.0,90.0,1141.0,4.343629343629344,,,,,,,,,,,,,,55.067567567567565,Y,0
30658,68041,1023.0,38.8,58864.0,28062.0,40.0,629.0,3.9100684261974585,,,,,,,,,,,,,,61.48582600195503,Y,0
30659,68042,100.0,43.7,56875.0,33687.0,4.0,48.0,4.0,,,,,,,,,,,,,,48.0,Y,0
30661,68045,1923.0,43.5,52827.0,25020.0,204.0,911.0,10.60842433697348,,,,,,,,,,,,,,47.373894955798235,Y,0
30668,68050,784.0,35.4,54219.0,27690.0,35.0,407.0,4.464285714285714,,,,,,,,,,,,,,51.91326530612245,Y,0
30672,68059,2933.0,41.4,66188.0,29041.0,102.0,1528.0,3.4776679168087283,,,,,,,,,,,,,,52.09682918513467,Y,0
30674,68062,336.0,38.3,60250.0,22497.0,26.0,187.0,7.738095238095238,,,,,,,,,,,,,,55.654761904761905,Y,0
30676,68064,3257.0,42.7,55436.0,34729.0,302.0,1799.0,9.272336505987104,,,,,,,,,,,,,,55.234878722751,Y,0
30678,68066,5205.0,39.4,51707.0,28218.0,485.0,2432.0,9.317963496637848,,,,,,,,,,,,,,46.724303554274734,Y,0
30685,68073,2014.0,38.0,72543.0,31410.0,43.0,1110.0,2.135054617676266,,,,,,,,,,,,,,55.114200595829196,Y,0
30687,68104,35146.0,34.2,41027.0,21776.0,6382.0,18865.0,18.158538667273657,,,,,,,,,,,,,,53.67609400785295,Y,0
30696,68112,10930.0,35.2,43546.0,19888.0,1969.0,5468.0,18.014638609332113,,,,,,,,,,,,,,50.02744739249771,Y,0
30724,68136,13852.0,32.4,88214.0,36559.0,368.0,8074.0,2.6566560785446143,,,,,,,,,,,,,,58.28761189719896,Y,0
30728,68138,11292.0,31.8,71227.0,29989.0,390.0,7354.0,3.4537725823591923,,,,,,,,,,,,,,65.12575274530641,Y,0
30736,68157,5204.0,40.8,65878.0,29952.0,351.0,3115.0,6.744811683320522,,,,,,,,,,,,,,59.85780169100692,Y,0
30740,68301,1390.0,42.3,56250.0,26702.0,91.0,756.0,6.546762589928058,,,,,,,,,,,,,,54.388489208633096,Y,0
30744,68307,457.0,40.9,55833.0,26946.0,22.0,273.0,4.814004376367615,,,,,,,,,,,,,,59.73741794310722,Y,0
30746,68310,14322.0,43.2,44641.0,23665.0,1873.0,7443.0,13.077782432621142,,,,,,,,,,,,,,51.968998743192294,Y,0
30747,68313,969.0,40.1,58750.0,27580.0,90.0,489.0,9.287925696594428,,,,,,,,,,,,,,50.46439628482972,Y,0
30750,68316,384.0,41.5,54605.0,26397.0,34.0,247.0,8.854166666666666,,,,,,,,,,,,,,64.32291666666667,Y,0
30751,68317,1531.0,40.4,79063.0,30851.0,48.0,917.0,3.1352057478772046,,,,,,,,,,,,,,59.895493141737425,Y,0
30753,68319,612.0,40.0,60313.0,37760.0,11.0,338.0,1.7973856209150327,,,,,,,,,,,,,,55.22875816993464,Y,0
30755,68321,304.0,42.9,62679.0,30042.0,12.0,155.0,3.9473684210526314,,,,,,,,,,,,,,50.98684210526316,Y,0
30764,68331,1016.0,42.9,65000.0,28454.0,51.0,528.0,5.019685039370079,,,,,,,,,,,,,,51.968503937007874,Y,0
30766,68333,8438.0,30.7,40272.0,18396.0,1798.0,4114.0,21.308366911590426,,,,,,,,,,,,,,48.75562929604172,Y,0
30770,68338,374.0,34.8,58558.0,24261.0,11.0,179.0,2.9411764705882355,,,,,,,,,,,,,,47.86096256684492,Y,0
30772,68340,1007.0,38.3,46406.0,22816.0,72.0,505.0,7.149950347567031,,,,,,,,,,,,,,50.148957298907646,Y,0
30774,68342,464.0,43.1,47404.0,23844.0,37.0,272.0,7.974137931034483,,,,,,,,,,,,,,58.62068965517241,Y,0
30775,68343,940.0,42.7,52153.0,27138.0,40.0,583.0,4.25531914893617,,,,,,,,,,,,,,62.02127659574468,Y,0
30778,68346,551.0,43.2,58869.0,27520.0,28.0,305.0,5.081669691470054,,,,,,,,,,,,,,55.35390199637023,Y,0
30779,68347,2341.0,37.3,68981.0,32749.0,176.0,1339.0,7.518154634771466,,,,,,,,,,,,,,57.197778727039726,Y,0
30781,68349,1182.0,40.2,63618.0,24354.0,31.0,648.0,2.6226734348561758,,,,,,,,,,,,,,54.82233502538071,Y,0
30782,68350,247.0,43.3,42500.0,22116.0,15.0,133.0,6.0728744939271255,,,,,,,,,,,,,,53.84615384615385,Y,0
30788,68358,1764.0,39.0,68333.0,30722.0,151.0,917.0,8.560090702947846,,,,,,,,,,,,,,51.98412698412698,Y,0
30791,68361,2507.0,43.6,44451.0,23207.0,282.0,1318.0,11.248504188272836,,,,,,,,,,,,,,52.57279617072198,Y,0
30795,68366,1289.0,39.3,54107.0,23264.0,79.0,753.0,6.12878200155159,,,,,,,,,,,,,,58.41737781225756,Y,0
30800,68372,3214.0,32.7,64948.0,25652.0,144.0,1561.0,4.4803982576229,,,,,,,,,,,,,,48.5687616677038,Y,0
